報告年度:2022,議題:水資源管理,,,,,
公司代號,公司名稱,用水量(公噸(t))-用水量(公噸(t)),資料範圍-資料範圍,用水密集度-用水密集度,用水密集度-單位,取得驗證-取得驗證
2303,聯電,17409833,母公司(含新加坡分公司),70.08,wafer-m2                                                                                                                                                                                                ,ISO 14001、ISO 14046                                                                                                                                                                                    
2305,全友,4000,母公司,32,百萬元營業額,
2308,台達電,4310.3,全球據點,392,產值(單位：百萬美金)                                                                                                                                                                                    ,ISO14001                                                                                                                                                                                                
2312,金寶,2081290,合併財務報表之母子公司,11.47,百萬元營業額,
2313,華通,3480.8,111年度,0.3,百萬元營業額,
2314,台揚,39462,111年2月至112年1月,8.8,百萬元營業額,
2316,楠梓電,1402029,僅母公司,0.81,產品,
2317,鴻海,91470723,包含合併財務報表母子公司,13.8,百萬元營業額,ISO 14001                                                                                                                                                                                               
2321,東訊,21236,自來水公司提供 111.01~111.12,174.06,僅民生用水，無製程用水                                                                                                                                                                                  ,
2323,中環,485000,僅母公司生產廠區,0.79,員工人數                                                                                                                                                                                                ,
2324,仁寶,2499769,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置及Compalead Eletr&#244;nica do Brasil Ind&#250;stria e Com&#233;rcio,2.33,百萬元營業額,AA1000                                                                                                                                                                                                  
2327,國巨*,303028,母公司,75,百萬營業額                                                                                                                                                                                              ,
2328,廣宇,1698,母公司,0.14,百萬元營業額,
2329,華泰,1157376,2022.01.01-2022.12.31,74.4581,百萬元營業額,ISO 46001
2330,台積電,104681272,台灣廠區及部分子公司,137.3,公升/十二吋晶圓當量－光罩數                                                                                                                                                                             ,International Water Stewardship Standard Version 2.0                                                                                                                                                    
2331,精英,11628,用水量涵蓋精英電腦台灣總部大樓,16.217,2022年精英電腦總部大樓人均年用水量  16.217 公噸/  人.年                                                                                                                                                 ,
2332,友訊,10990,僅母公司大樓,22.6,員工人數                                                                                                                                                                                                ,
2337,旺宏,2836000,旺宏總部、晶圓二廠、晶圓五廠、測試廠,65,百萬元營業額,
2338,光罩,176692,僅母公司,無，無統計相關數據,,
2340,台亞,1303.459,創新廠及力行廠,287.75,百萬元營業額,ISO 46001
2342,茂矽,671256,僅母公司,62.315,產品,
2344,華邦電,4131340,母公司,0.134,噸/layer(層-晶圓光罩)                                                                                                                                                                                   ,ISO14001                                                                                                                                                                                                
2345,智邦,58132,母公司。,0.753,百萬元營業額,
2347,聯強,21886,僅母公司,18.82,人均用水量(公噸)                                                                                                                                                                                        ,
2348,海悅,無，無統計相關數據,,無，無統計相關數據,,
2349,錸德,113512.8135,僅母公司,0.0416,營業額單位:千元                                                                                                                                                                                         ,
2351,順德,1444382,母公司,0.158,千元營業額                                                                                                                                                                                              ,
2352,佳世達,441269.6482,佳世達台灣/蘇州/越南廠區,105.5564,百萬元營業額,ISO 14001                                                                                                                                                                                               
2353,宏碁,162655,包含合併財務報表之母子公司,0.5906,百萬元營業額,
2354,鴻準,1505346,鴻準集團主要廠區,16.64,百萬元營業額,Alliance for Water Stewardship(AWS) Version 2.0                                                                                                                                                         
2355,敬鵬,3730.3,母公司+ 子公司 敬鵬(常熟)電子有限公司,241.18,百萬元營業額,
2356,英業達,1052902,"英業達股份有限公司Inventec Corporation (士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(TRDC/ITO)、 英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、 英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、 上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、 Inventec (Czech) S.R.O. (ICZ)、 IEC Technologies, S . de R. L. de C. V. (IMX)",232755,公噸/千億營業額                                                                                                                                                                                         ,
2357,華碩,170677,華碩全台辦公室(皇家除外),23.8,公噸/平均每人/年                                                                                                                                                                                        ,ISO 46001
2359,所羅門,7816,所羅門辦公大樓,無，屬於生活用水,,
2360,致茂,67151.9,母公司及台灣地區分公司,0.0028,千元營業額                                                                                                                                                                                              ,
2362,藍天,39440,台北總部辦公室、主要製造廠：昆山廠,0.0021,百萬元營業額,
2363,矽統,21457,水費繳費單,無，無統計相關數據,,
2364,倫飛,6367,母公司,0.0068,千元營業額                                                                                                                                                                                              ,
2365,昆盈,29654,台北總公司及東莞廠,無，無統計相關數據,,
2367,燿華,2274240,僅母公司,0.53,產品,
2368,金像電,7674670,合併財務報表之母子公司,234,百萬元營業額,
2369,菱生,858021,全公司工業用水量,0.2314,產品,
2371,大同,530493,僅母公司,530493,"16,792,440千元營業額                                                                                                                                                                                    ",
2373,震旦行,35203.24,僅母公司,0.0106,千元營業額                                                                                                                                                                                              ,
2374,佳能,5607,111年度,1.0607,百萬元營業額,
2375,凱美,2525.25,子公司,無，無統計相關數據,,
